,sample_id,# MS2 peaks,# MS3 peaks,# MS4 peaks,# MS5 peaks,Parent m/z,MA (lower est.),MA (upper est.),MA (mean est.),MA (est.),MA (MW est.),formula,MW,CAS,SMILES,Dataset,MA,Error
282,5repeatAllMolecules/Domperidone_1,5,10,0,0,426.1689,22.20310898,31.35361156,27.4936031,"[22.20310898 26.03443968 25.23408991 28.13457293 30.3199053  26.95845888
 25.53834113 23.5563997  29.11101802 26.93897975 26.87463429 27.39939857
 28.28316794 30.40652347 25.03218455 31.35361156 28.60780874 28.59806641
 31.06232798 28.22502416]",29.83188494,C22H24ClN5O2,425.161853,57808-66-9,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,NatComm,13,14.4936031
283,5repeatAllMolecules/Domperidone_2,5,8,0,0,426.1688,22.54939088,31.24282139,27.43552107,"[25.3769684  28.89427488 25.33562027 28.53660219 22.54939088 27.84015128
 23.52751638 25.26450022 29.86954158 26.25238444 29.40939298 29.63696935
 31.24282139 27.13991025 26.14188912 29.17441357 29.00446095 24.64196257
 28.92408022 29.94757041]",30.7101992,C22H24ClN5O2,425.161853,57808-66-9,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,NatComm,13,14.43552107
284,5repeatAllMolecules/Domperidone_3,5,9,0,0,426.1687,22.42660472,33.95764901,28.28734301,"[22.72359919 33.95764901 29.73251384 33.20746668 32.04435482 28.41882648
 30.56327195 22.42660472 29.96694187 25.65301555 29.07808097 28.37922957
 27.91088831 26.44631157 26.65858273 26.90634836 28.96360076 29.10605377
 27.05081243 26.55270761]",29.56986424,C22H24ClN5O2,425.161853,57808-66-9,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,NatComm,13,15.28734301
285,5repeatAllMolecules/Domperidone_4,6,9,0,0,426.1687,22.42660472,33.95764901,28.28734301,"[22.72359919 33.95764901 29.73251384 33.20746668 32.04435482 28.41882648
 30.56327195 22.42660472 29.96694187 25.65301555 29.07808097 28.37922957
 27.91088831 26.44631157 26.65858273 26.90634836 28.96360076 29.10605377
 27.05081243 26.55270761]",29.56986424,C22H24ClN5O2,425.161853,57808-66-9,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,NatComm,13,15.28734301
286,5repeatAllMolecules/Domperidone_5,5,20,0,0,426.5715,22.92548208,33.65690845,28.10192829,"[22.92548208 27.5898375  24.58391122 33.65690845 26.80967931 29.15379375
 30.56878992 30.47966035 26.5870449  25.30331935 26.7106077  30.57235947
 30.62694947 27.99569474 25.99299083 29.09397028 26.66351525 26.97569169
 32.44557197 27.30278764]",31.10430674,C22H24ClN5O2,425.161853,57808-66-9,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,NatComm,13,15.10192829
287,5repeatAllMolecules/FMOC_Leu_OH_3,13,9,0,0,354.1691,19.01480847,29.35748379,22.94148596,"[20.65741709 21.07299811 19.46214476 22.03594515 22.50649573 23.12514308
 19.01480847 26.79616878 20.92567956 23.62110575 25.10799604 25.72924019
 26.59887925 23.56926843 29.35748379 22.53290638 26.96860672 19.10704542
 19.32332905 21.31705748]",23.66389025,C21H23NO4,353.162709,35661-60-0,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,NatComm,15,7.941485961
288,5repeatAllMolecules/FMOC_Leu_OH_4,41,27,0,0,354.6569,17.54618881,25.93506576,22.93244851,"[23.59731458 17.54618881 22.40114584 25.14509136 24.41818901 23.13473511
 23.52849305 21.38843688 23.41287234 25.84955055 19.88845021 22.00980124
 18.12632383 25.40283728 24.79102891 22.40354653 22.94348259 22.17685289
 24.54956344 25.93506576]",24.26286606,C21H23NO4,353.162709,35661-60-0,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,NatComm,15,7.932448511
289,5repeatAllMolecules/FMOC_Leu_OH_5,14,8,0,0,354.1691,17.50263185,26.89159903,22.93380485,"[20.05996961 20.62345558 21.69995505 26.89159903 18.441129   26.50240274
 24.15772328 21.17860615 23.82106542 26.5906659  26.63753056 17.50263185
 20.56770642 24.48620456 20.48690641 22.98815278 23.86608608 23.86083812
 25.51349308 22.79997534]",23.66389025,C21H23NO4,353.162709,35661-60-0,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,NatComm,15,7.933804849
290,5repeatAllMolecules/Flubendazole_1,3,8,0,0,314.093,13.12176284,24.45984792,19.98704458,"[16.95885624 20.66154357 20.88450214 21.09892675 22.29345802 22.33708226
 24.45984792 18.49528159 13.12176284 19.193124   19.36382711 16.9663425
 18.64936311 19.26357566 23.52418044 21.52191825 18.44230936 23.38071498
 16.84483346 22.27944139]",21.78590518,C16H12FN3O3,313.08627,31430-15-6,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,NatComm,15,4.98704458
291,5repeatAllMolecules/Flubendazole_2,14,356,0,0,314.4342,12.9557484,23.73193353,19.71705562,"[19.54008618 22.55262993 20.78428287 21.86758555 18.43205219 21.10151584
 18.33879639 19.25361886 19.36002297 12.9557484  21.81610052 18.86845619
 23.73193353 19.11246002 22.20644082 17.00905483 16.72967223 20.46427988
 18.67719955 21.53917569]",21.59736898,C16H12FN3O3,313.08627,31430-15-6,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,NatComm,15,4.717055622
292,5repeatAllMolecules/Flubendazole_3,3,8,0,0,314.093,16.390777,23.23706474,20.55438138,"[20.4545856  18.24417721 22.03111156 23.23706474 20.45976462 22.58120991
 19.29947589 23.18925769 22.50949181 18.89842368 21.00482136 19.49710884
 20.84793727 21.33217907 20.07874242 19.5835737  16.70930227 21.76415264
 16.390777   22.97447022]",21.78590518,C16H12FN3O3,313.08627,31430-15-6,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,NatComm,15,5.554381376
293,5repeatAllMolecules/Flubendazole_4,3,8,0,0,314.093,13.12176284,24.45984792,19.98704458,"[16.95885624 20.66154357 20.88450214 21.09892675 22.29345802 22.33708226
 24.45984792 18.49528159 13.12176284 19.193124   19.36382711 16.9663425
 18.64936311 19.26357566 23.52418044 21.52191825 18.44230936 23.38071498
 16.84483346 22.27944139]",21.78590518,C16H12FN3O3,313.08627,31430-15-6,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,NatComm,15,4.98704458
294,5repeatAllMolecules/Flubendazole_5,3,8,0,0,314.0931,14.69658105,28.59787906,20.62038245,"[23.10075073 19.67278015 14.69658105 22.75411209 21.0119301  17.76553151
 28.59787906 21.34639985 22.76994776 16.19218791 20.7717276  17.17585165
 22.69167444 20.90633778 17.27795232 18.49258504 18.10572876 25.2659639
 24.78743749 19.02428987]",21.2909496,C16H12FN3O3,313.08627,31430-15-6,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,NatComm,15,5.620382453
295,5repeatAllMolecules/Fmoc_Nhydroxysuccinimide_ester_1,61,29,0,0,337.1264,17.62724207,23.93884871,21.36367141,"[23.89249344 18.18667837 22.24193944 17.62724207 19.16652119 21.29388096
 20.67888799 20.96370795 20.88426974 23.72835939 20.53011246 22.74889393
 23.05780703 22.62203827 23.93884871 20.36803972 20.86489467 21.62919293
 21.55397724 21.29564275]",23.56387383,C19H15NO5,337.095023,82911-69-1,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,NatComm,17,4.363671412
296,5repeatAllMolecules/Fmoc_Nhydroxysuccinimide_ester_2,48,30,0,0,337.628,17.86491067,25.86113392,21.44343714,"[21.40269043 19.57511441 23.67302942 20.57546291 21.61961697 21.14506677
 22.32472653 21.52435609 22.0270933  19.99040983 19.34861833 25.86113392
 19.44616696 23.09172639 17.86491067 23.05520444 24.99726157 19.4349469
 22.23981585 19.67139115]",24.22691281,C19H15NO5,337.095023,82911-69-1,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,NatComm,17,4.443437143
297,5repeatAllMolecules/Fmoc_Nhydroxysuccinimide_ester_3,66,75,0,0,337.1264,15.8627991,25.04907483,20.75301159,"[22.80424623 20.53204092 20.08296988 21.48089309 19.60096992 25.04907483
 17.20381873 17.00915338 22.0527926  18.40242511 19.01334423 22.14628491
 21.46256678 21.10242297 21.64736946 17.53370623 24.69841405 23.86062792
 23.51431157 15.8627991 ]",23.56387383,C19H15NO5,337.095023,82911-69-1,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,NatComm,17,3.753011595
298,5repeatAllMolecules/Fmoc_Nhydroxysuccinimide_ester_4,61,42,0,0,337.6282,17.40421547,25.63713565,21.16716936,"[21.11130429 24.19604819 20.56371808 23.95600818 25.63713565 23.69464466
 17.40421547 18.76324806 19.43519546 19.45260911 19.44099155 19.54758305
 21.0496225  23.76656437 23.39750774 17.56702578 17.94240201 23.21979617
 20.81733264 22.38043421]",23.29843362,C19H15NO5,337.095023,82911-69-1,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,NatComm,17,4.167169358
299,5repeatAllMolecules/Fmoc_Nhydroxysuccinimide_ester_5,41,87,0,0,338.1523,18.64432386,24.93782986,21.51394278,"[22.18699219 21.03041822 20.08257196 23.62076979 19.59552807 21.72955868
 24.93782986 23.44847732 19.75320094 21.06213582 21.52019283 22.35034041
 22.07812225 18.64432386 21.35024391 19.75183764 19.25835057 24.06104244
 21.47630191 22.3406169 ]",22.68452945,C19H15NO5,337.095023,82911-69-1,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,NatComm,17,4.513942779
300,5repeatAllMolecules/Guanosine5monophosphate_1,12,15,0,0,408.0281,21.17034137,34.9601752,27.26472431,"[27.97564411 23.76795665 27.75009871 26.62713595 28.31632306 27.82615879
 29.1646853  28.02245723 27.5043148  25.96080066 21.17034137 28.19943748
 34.9601752  22.44705826 28.90875893 22.16722717 30.59341786 26.74557477
 26.59967531 30.58724462]",27.9066974,C10H14N5O8P,363.058003,85-32-5,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,18,9.264724312
301,5repeatAllMolecules/Guanosine5monophosphate_2,12,26,0,0,408.0282,20.60378178,30.08434122,26.82963833,"[28.70671767 26.18213371 27.16017388 22.85940793 27.59166633 24.20546651
 29.95142741 25.56028385 29.70287288 28.19870513 21.41755365 28.49606143
 30.08434122 26.09451135 26.8724541  20.60378178 29.64161021 25.20880847
 29.68189939 28.37288977]",28.92555255,C10H14N5O8P,363.058003,85-32-5,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,18,8.829638333
302,5repeatAllMolecules/Guanosine5monophosphate_3,13,20,0,0,408.0283,20.10041154,33.13478908,27.01282419,"[25.04099135 26.83084804 22.91647141 25.12894888 25.16871258 24.91875754
 27.18161463 33.13478908 29.16152516 24.05694223 30.39551807 30.5496019
 26.72420661 22.04933295 31.61296703 26.83991652 20.10041154 29.34515631
 29.01910217 30.08066988]",29.03352069,C10H14N5O8P,363.058003,85-32-5,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,18,9.012824194
303,5repeatAllMolecules/Guanosine5monophosphate_4,4,42,0,0,408.9278,22.52346779,35.28326505,27.3666524,"[23.64631814 26.40981971 25.62604213 35.28326505 23.80217493 27.05730728
 30.43119991 27.82759923 25.78042004 30.35827655 28.88154245 28.79646491
 22.52346779 25.23161392 24.98316717 32.02083811 25.09319674 30.6478394
 24.18778844 28.74470605]",28.22875768,C10H14N5O8P,363.058003,85-32-5,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,18,9.366652398
304,5repeatAllMolecules/Guanosine5monophosphate_5,1,19,0,0,407.5422,22.05851604,32.88151271,26.39147086,"[26.85214693 26.5225207  25.84813224 22.32903581 29.80040557 26.803459
 28.56724277 22.05851604 32.88151271 29.83440821 25.65362482 24.77799736
 23.41856536 29.89354282 24.80047615 26.86341492 22.80602486 25.71210241
 23.42565111 28.98063736]",28.54279326,C10H14N5O8P,363.058003,85-32-5,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,18,8.391470857
305,5repeatAllMolecules/Guanosine_1,2,39,0,0,285.0687,13.98521804,22.38262949,18.46922354,"[20.23481629 22.38262949 19.7202663  19.92283194 21.9126729  17.11330991
 14.80724301 20.22188193 14.84528806 20.33474786 13.98521804 16.61773852
 20.03235305 16.15325618 19.17346656 19.65356875 16.49473171 19.80850025
 19.76083603 16.20911412]",19.46744536,C10H13N5O5,283.09167,118-00-3,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,14,4.469223545
306,5repeatAllMolecules/Guanosine_2,4,65,0,0,283.2152,13.54433397,20.56775679,17.20387584,"[16.99510305 18.55435659 18.10893107 17.67964253 16.73571816 16.90613029
 17.85935673 13.54433397 16.22955767 14.46545834 18.03615179 15.91263471
 15.75284769 14.73500437 18.90849998 18.19440772 17.65053868 20.56775679
 16.68076623 20.56032053]",18.85056333,C10H13N5O5,283.09167,118-00-3,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,14,3.203875844
307,5repeatAllMolecules/Guanosine_3,5,70,0,0,284.9799,14.59577,21.3987974,17.5957624,"[14.59577    16.46348574 15.46639973 18.17846756 19.26257548 16.9616078
 17.12993449 15.02100902 17.60649296 20.04606622 15.67241124 17.35653626
 18.65835895 16.95898105 18.98798201 18.49673267 16.73076916 19.83362614
 17.0892441  21.3987974 ]",19.02009273,C10H13N5O5,283.09167,118-00-3,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,14,3.595762399
308,5repeatAllMolecules/Guanosine_4,17,47,0,0,284.0986,15.14041521,21.82555872,18.04596738,"[16.83819161 15.14041521 16.10960387 15.19431983 15.39567342 19.89989334
 20.00097006 15.71241665 16.20172184 20.15160164 16.08007282 18.40171571
 19.49785017 16.71473966 20.86018622 21.82555872 21.55361066 19.60273507
 15.76365273 19.97441844]",18.696162,C10H13N5O5,283.09167,118-00-3,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,14,4.045967384
309,5repeatAllMolecules/Guanosine_5,1,23,0,0,285.0706,15.20864691,21.82588471,17.71470705,"[19.48010755 16.70834207 20.40040612 16.71863463 18.76598151 17.53225526
 19.00058815 16.1689004  20.15598463 17.66279462 15.5756102  15.86001581
 15.47703362 17.36855888 18.80832403 15.20864691 16.17932494 21.82588471
 17.75342628 17.64332057]",19.0508374,C10H13N5O5,283.09167,118-00-3,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,NatComm,14,3.714707045
310,5repeatAllMolecules/Hydrochlorothiazide_1,59,172,0,0,298.9552,13.19278638,22.95960164,17.44727488,"[19.52079254 16.48275385 17.82358979 15.60562019 20.07678857 18.26474078
 20.7035747  15.73025438 17.62312401 15.01930776 17.03189481 15.53256713
 20.20039489 18.19668844 16.09885156 16.29964208 17.11080429 13.19278638
 22.95960164 15.47171987]",20.835913,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.447274883
311,5repeatAllMolecules/Hydrochlorothiazide_1_20181219035556,63,1127,0,0,298.9551,12.34089504,21.39603287,17.64557499,"[18.21691941 16.1733913  17.76315345 17.57109197 12.34089504 18.69180126
 17.00124712 14.59657864 18.53982807 18.67413001 17.29519086 18.4184768
 20.09189877 17.53107579 17.20145645 17.87747662 17.78524264 21.39603287
 19.87409456 15.87151822]",19.63179418,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.645574994
312,5repeatAllMolecules/Hydrochlorothiazide_2,47,149,0,0,298.9552,13.87756338,21.27265282,17.90548651,"[21.27265282 20.37691649 18.12384752 16.56860186 17.53359468 19.2391391
 20.16816702 17.58141215 15.8652675  17.57360712 19.53651445 13.87756338
 17.90110599 16.44805106 17.32068979 18.1080681  19.29209657 15.50034341
 20.63301181 15.18907945]",20.835913,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.905486514
313,5repeatAllMolecules/Hydrochlorothiazide_2_20181219040407,11,180,0,0,298.9149,13.8315932,22.64671877,18.46850618,"[13.8315932  22.64671877 16.70240042 19.9833156  19.3211847  17.35253834
 19.0432797  15.16732845 20.53473681 18.13426665 20.1643804  16.77113376
 15.98285383 14.95930286 20.57337278 18.57436598 19.40317678 19.97715283
 21.22675926 19.02026247]",19.7739453,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,7.468506179
314,5repeatAllMolecules/Hydrochlorothiazide_3,68,200,0,0,298.9552,13.71169602,23.84194935,17.90301627,"[23.84194935 17.88520205 17.14829326 15.55437323 20.8024858  19.4583758
 20.25766639 15.57310623 16.5486836  18.16373683 13.71169602 14.16508973
 19.58540279 18.34314511 20.02095678 13.95285696 18.13148801 15.68641741
 22.80605526 16.42334474]",20.835913,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.903016268
315,5repeatAllMolecules/Hydrochlorothiazide_3_20181219041218,25,1412,0,0,298.9551,13.37564218,21.69143334,18.10333476,"[14.67704748 15.70256852 18.62200049 17.63334801 17.76544636 16.67299954
 21.69143334 20.88105646 17.40663219 18.78515766 16.10574031 13.37564218
 21.04281179 19.67933892 18.13172747 20.25201204 19.24723487 17.98047317
 16.50430155 19.90972276]",19.63179418,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,7.103334756
316,5repeatAllMolecules/Hydrochlorothiazide_4,57,175,0,0,298.9552,13.71169602,23.84194935,17.90301627,"[23.84194935 17.88520205 17.14829326 15.55437323 20.8024858  19.4583758
 20.25766639 15.57310623 16.5486836  18.16373683 13.71169602 14.16508973
 19.58540279 18.34314511 20.02095678 13.95285696 18.13148801 15.68641741
 22.80605526 16.42334474]",20.835913,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.903016268
317,5repeatAllMolecules/Hydrochlorothiazide_4_20181219042025,60,168,0,0,298.9552,13.87756338,21.27265282,17.90548651,"[21.27265282 20.37691649 18.12384752 16.56860186 17.53359468 19.2391391
 20.16816702 17.58141215 15.8652675  17.57360712 19.53651445 13.87756338
 17.90110599 16.44805106 17.32068979 18.1080681  19.29209657 15.50034341
 20.63301181 15.18907945]",20.835913,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.905486514
318,5repeatAllMolecules/Hydrochlorothiazide_5,70,155,0,0,298.9552,13.71169602,23.84194935,17.90301627,"[23.84194935 17.88520205 17.14829326 15.55437323 20.8024858  19.4583758
 20.25766639 15.57310623 16.5486836  18.16373683 13.71169602 14.16508973
 19.58540279 18.34314511 20.02095678 13.95285696 18.13148801 15.68641741
 22.80605526 16.42334474]",20.835913,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,6.903016268
319,5repeatAllMolecules/Hydrochlorothiazide_5_20181219042836,4,88,0,0,299.1609,16.30775025,23.26504754,18.88071015,"[19.83794858 17.33913546 17.93478272 16.30775025 19.29489016 21.52135352
 19.52827382 17.67246998 19.15245629 16.3712966  23.26504754 19.08414278
 21.82992853 16.88640087 18.23517547 18.45681786 18.07988161 18.00598005
 21.06517727 17.74529358]",21.01282144,C7H8ClN3O4S2,296.964479,58-93-5,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NatComm,11,7.880710146
320,5repeatAllMolecules/IM12_1,7,43,0,0,378.1609,18.14487272,26.06623001,22.63654526,"[25.13528702 26.06623001 25.91513806 18.14487272 21.37356434 19.6740659
 22.28821479 25.77283608 20.74862873 22.92191456 25.47275542 19.55790905
 20.85849549 20.68944748 24.94815432 21.42950208 23.80383725 22.97860387
 20.86968423 24.08176375]",26.39391693,C22H20FN3O2,377.153955,1129669-05-1,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,NatComm,15,7.636545257
321,5repeatAllMolecules/IM12_2,8,45,0,0,378.1609,17.26909255,26.14546085,22.60594418,"[24.71503002 25.14951478 26.14546085 17.26909255 20.44445393 17.72451783
 21.58997237 25.12943429 20.21836095 25.28951622 24.19132749 22.15047848
 21.36417329 19.09077869 25.37544334 24.65921906 22.16655859 22.54745333
 22.15323174 24.7448659 ]",26.39391693,C22H20FN3O2,377.153955,1129669-05-1,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,NatComm,15,7.605944185
322,5repeatAllMolecules/IM12_3,8,37,0,0,378.1609,19.95968836,29.24453543,24.05563714,"[22.67549338 26.23445662 23.89803193 26.0514996  20.19276073 25.19161757
 28.48427865 29.24453543 24.44671592 25.66117984 20.56520432 20.59626665
 23.18094229 21.20904815 21.09747178 26.76133997 19.95968836 25.42507082
 23.45540056 26.78174018]",26.39391693,C22H20FN3O2,377.153955,1129669-05-1,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,NatComm,15,9.055637138
323,5repeatAllMolecules/IM12_4,8,31,0,0,378.1609,21.37145215,28.66137989,24.0816189,"[22.45626864 28.66137989 22.92892974 25.74753719 25.68109276 25.68932092
 23.32778299 24.6373045  23.72174306 21.82919275 21.7666003  21.37145215
 25.72153806 22.73589066 24.62561913 21.47321742 26.01414634 23.72015029
 23.87250477 25.65070651]",26.39391693,C22H20FN3O2,377.153955,1129669-05-1,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,NatComm,15,9.081618904
324,5repeatAllMolecules/IM12_5,7,26,0,0,378.1607,19.11911984,27.4290467,23.91719105,"[20.9202894  21.64812608 24.16452643 26.72180803 25.14367903 24.42424908
 26.75031661 26.64915804 24.11944603 23.5473929  25.15665331 22.63367694
 25.55173216 19.11911984 25.94962587 27.4290467  22.28434257 21.83406695
 23.74895021 20.54761472]",25.69595849,C22H20FN3O2,377.153955,1129669-05-1,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,NatComm,15,8.917191046
325,5repeatAllMolecules/Kinetin_1,9,22,0,0,216.0875,10.4071506,17.23110215,13.24723055,"[12.73614091 14.9556887  14.2173015  12.90593121 13.21034802 12.6922804
 16.09986853 12.16049472 13.50963879 12.45471055 11.64909679 10.4071506
 17.23110215 15.31576108 12.32933718 12.94432156 11.22698859 12.6363814
 12.69823946 13.56382888]",14.3646642,C10H9N5O,215.08071,525-79-1,c1coc(CNc2ncnc3nc[nH]c23)c1,NatComm,11,2.247230551
326,5repeatAllMolecules/Kinetin_2,6,16,0,0,216.0876,9.895363017,15.84668223,12.85910922,"[15.84668223 11.13897317 10.98759362 10.70543201 13.79469332 13.55410485
 15.57608578 13.32455863 11.96254052 12.14827419 12.35038605 13.71304566
 13.93134315 14.46363134 12.14023253 12.07434913 13.68746623 12.12959099
  9.89536302 13.75783805]",14.99205694,C10H9N5O,215.08071,525-79-1,c1coc(CNc2ncnc3nc[nH]c23)c1,NatComm,11,1.859109222
327,5repeatAllMolecules/Kinetin_3,8,14,0,0,216.0875,10.04055136,18.25461036,13.36201244,"[14.60238563 12.40189673 12.17060677 13.8909853  13.5359548  12.87261875
 18.25461036 13.67732631 12.04035401 11.1755367  12.22453313 15.23023254
 15.17264286 16.25871089 11.88188442 11.62652046 12.56224268 12.72132602
 10.04055136 14.89932913]",14.3646642,C10H9N5O,215.08071,525-79-1,c1coc(CNc2ncnc3nc[nH]c23)c1,NatComm,11,2.362012442
328,5repeatAllMolecules/Kinetin_4,6,20,0,0,216.0877,8.800251715,15.87007872,13.02630321,"[11.42617027 12.39398215 14.64054829 14.36740254 14.55803477 13.06222299
 15.00022603 13.08396973 14.57611066 12.91907654 10.5757122  13.94911697
 15.87007872 12.60079915 15.00642664 12.62799481  9.73205645 11.2782545
 14.05762906  8.80025172]",14.78978686,C10H9N5O,215.08071,525-79-1,c1coc(CNc2ncnc3nc[nH]c23)c1,NatComm,11,2.026303209
